CurricularUnitID,StudentID,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations)
1553,1553,11,15,26,14,10.47,0,9,12,16,12,10.92,0
1554,1554,0,5,10,5,14.33,2,0,5,8,5,13,1
1555,1555,0,7,7,6,14.67,1,0,6,7,6,14.33,0
1556,1556,0,7,7,7,12.84,0,0,8,8,8,14.23,0
1557,1557,0,5,5,0,0,0,0,5,0,0,0,0
1558,1558,0,5,9,0,0,0,0,5,5,0,0,0
1559,1559,0,0,0,0,0,0,0,0,0,0,0,0
1560,1560,0,8,8,8,13.25,0,0,8,8,8,13.25,0
1561,1561,0,7,10,7,12.86,0,0,7,7,4,12.75,0
1562,1562,0,6,12,5,13.60,0,0,6,10,4,14.25,0
1563,1563,0,5,6,3,14,0,0,5,8,5,12.40,0
1564,1564,1,6,11,3,12,0,0,6,11,2,11,0
1565,1565,0,6,9,6,13.17,0,0,6,8,4,14,0
1566,1566,0,6,8,6,13.63,0,0,6,7,6,12.17,0
1567,1567,0,7,8,7,14.85,0,0,8,9,8,15.61,0
1568,1568,0,5,9,4,10.75,0,0,5,6,5,11.40,0
1569,1569,0,7,11,0,0,4,0,7,11,2,11.67,0
1570,1570,0,6,0,0,0,0,0,6,0,0,0,0
1571,1571,8,12,14,12,14,0,2,7,12,7,13.86,0
1572,1572,0,6,8,0,0,0,0,6,10,0,0,0
1573,1573,0,5,5,0,0,0,0,5,5,0,0,0
1574,1574,0,6,17,5,13,0,0,6,11,4,11.75,0
1575,1575,6,8,12,8,12.38,0,4,9,11,5,12.40,0
1576,1576,0,0,0,0,0,0,0,0,0,0,0,0
1577,1577,0,6,10,5,11.40,0,0,6,9,4,13.75,0
1578,1578,0,5,9,4,11.25,0,0,5,7,4,13,0
1579,1579,0,5,7,3,13,0,0,5,8,3,12,0
1580,1580,0,0,0,0,0,0,0,0,0,0,0,0
1581,1581,0,6,6,6,13.50,0,0,6,6,6,14.17,0
1582,1582,0,6,11,1,11,1,0,6,11,4,11,4
1583,1583,0,5,9,0,0,0,0,5,10,1,11,0
1584,1584,0,6,9,5,12,0,0,6,8,5,11.20,0
1585,1585,0,6,8,5,13,0,0,6,7,6,13,0
1586,1586,0,0,0,0,0,0,0,0,0,0,0,0
1587,1587,0,5,8,4,12,0,0,5,8,4,12.25,0
1588,1588,0,5,10,5,11.17,0,0,5,10,3,10.80,0
1589,1589,0,6,13,2,10.50,0,0,6,11,1,12,0
1590,1590,0,6,7,6,12.67,0,0,6,6,6,12.17,0
1591,1591,1,6,6,1,11,0,0,6,8,0,0,0
1592,1592,0,0,0,0,0,0,0,0,0,0,0,0
1593,1593,0,5,6,4,11.50,0,0,5,12,2,10.33,0
1594,1594,0,0,0,0,0,0,0,0,0,0,0,0
1595,1595,0,5,10,2,10.50,0,0,5,5,4,11.75,0
1596,1596,0,5,8,4,12.50,0,0,5,6,4,11,0
1597,1597,0,7,9,6,12.83,0,0,8,12,6,12.50,0
1598,1598,0,6,7,6,15.57,0,0,6,7,6,16.14,0
1599,1599,0,6,10,4,12,0,0,6,7,5,11.80,0
1600,1600,0,6,6,4,11.25,0,0,6,6,3,11.33,0
1601,1601,0,0,0,0,0,0,0,0,0,0,0,0
1602,1602,0,6,10,6,12.29,0,0,6,11,4,14.25,0
1603,1603,0,6,12,5,11,0,0,6,11,3,10.33,0
1604,1604,0,6,8,6,12.14,0,0,6,11,5,13.60,0
1605,1605,0,6,11,2,11.50,0,0,6,7,0,0,0
1606,1606,7,12,16,11,12.55,0,5,10,12,8,11.63,0
1607,1607,0,6,10,4,13,0,0,6,6,6,13,0
1608,1608,0,8,9,8,12.89,1,0,8,9,8,12.89,1
1609,1609,0,6,6,6,12.67,0,0,6,7,5,13.60,0
1610,1610,0,6,7,6,12.83,0,0,6,7,6,12.57,0
1611,1611,0,5,10,3,10.67,1,0,5,11,2,12.50,0
1612,1612,0,5,11,5,13,2,0,5,7,5,12.40,0
1613,1613,0,7,11,6,11.98,0,0,8,12,8,12.28,0
1614,1614,0,5,9,0,0,0,0,5,5,0,0,5
1615,1615,0,6,6,6,11.83,0,0,6,6,6,11.50,0
1616,1616,0,6,21,3,12.67,0,0,6,15,2,11,0
1617,1617,0,5,9,4,13.75,1,0,5,8,4,14.50,0
1618,1618,0,6,8,5,11.40,0,0,6,8,5,11.80,0
1619,1619,0,6,8,6,13.17,0,0,6,6,6,13,0
1620,1620,3,7,10,6,12.83,0,2,8,8,5,11.80,0
1621,1621,0,6,8,6,14.13,0,0,6,10,5,14.50,0
1622,1622,0,5,10,3,11.67,0,0,5,5,5,13,0
1623,1623,0,7,18,6,10.25,0,0,7,14,4,11.25,0
1624,1624,1,7,16,6,12.51,0,0,7,15,4,11.75,0
1625,1625,9,13,17,10,11.50,0,7,13,18,9,10.44,0
1626,1626,0,5,5,1,10,0,0,5,5,0,0,0
1627,1627,0,6,7,6,15.71,0,0,6,17,5,12.78,0
1628,1628,2,6,9,4,12.50,0,3,7,7,4,11,0
1629,1629,0,5,6,3,12,0,0,5,5,4,12.75,0
1630,1630,0,5,11,0,0,0,0,5,5,0,0,0
1631,1631,0,5,9,4,12.25,2,0,5,8,4,11.75,0
1632,1632,0,4,5,0,0,0,0,4,4,0,0,0
1633,1633,0,5,5,5,13.60,0,0,5,5,5,14.20,0
1634,1634,9,13,14,13,13.31,0,7,11,12,11,12.82,0
1635,1635,0,5,6,5,12.20,0,0,5,9,5,11.80,0
1636,1636,0,6,7,6,12.29,0,0,6,7,6,13.33,1
1637,1637,1,5,12,3,12,2,1,5,8,4,13,1
1638,1638,0,7,9,6,13.34,0,0,8,10,7,11.65,0
1639,1639,0,5,5,0,0,0,0,5,5,0,0,0
1640,1640,5,12,12,11,14.27,0,5,12,12,11,14.82,0
1641,1641,0,7,9,7,12.14,0,0,8,9,8,12.91,0
1642,1642,0,6,7,6,14.17,0,0,6,7,6,14.86,0
1643,1643,0,7,7,7,13.53,0,0,8,9,8,14.66,0
1644,1644,0,6,8,5,12,0,0,6,8,6,11,0
1645,1645,0,5,5,5,11.40,0,0,6,11,1,11,0
1646,1646,0,0,0,0,0,0,0,0,0,0,0,0
1647,1647,6,12,12,12,12.92,0,4,11,16,11,14.50,0
1648,1648,0,7,8,7,13.64,0,0,8,8,8,14.39,0
1649,1649,0,7,10,7,12.90,0,0,8,15,7,12.14,0
1650,1650,0,8,8,7,14.36,0,0,8,8,7,14.36,0
1651,1651,0,8,8,7,14.51,0,0,8,8,7,14.51,0
1652,1652,0,8,8,7,14.70,0,0,8,8,7,14.70,0
1653,1653,0,5,5,5,15.20,0,0,5,6,5,14,0
1654,1654,0,7,7,7,13,0,0,8,8,8,15.06,0
1655,1655,0,6,6,6,13.50,0,0,6,6,0,0,0
1656,1656,0,5,11,5,12.33,2,0,5,7,5,12.60,0
1657,1657,0,5,6,5,13.40,0,0,5,6,5,13,0
1658,1658,0,5,7,4,11.75,0,0,5,9,2,10.50,0
1659,1659,0,0,0,0,0,0,0,0,0,0,0,0
1660,1660,0,0,0,0,0,0,0,0,0,0,0,0
1661,1661,7,12,17,11,14.73,0,4,9,10,7,14.14,0
1662,1662,0,6,7,6,16.57,0,0,6,6,6,15.67,0
1663,1663,0,7,10,7,15.15,0,0,8,8,8,15.74,0
1664,1664,0,7,7,7,13.44,0,0,8,8,8,15.08,0
1665,1665,0,5,8,5,14.17,2,0,5,6,4,11.75,2
1666,1666,0,6,7,6,14,0,0,6,7,5,15,0
1667,1667,0,6,9,6,11.33,0,0,6,6,6,12.33,0
1668,1668,0,8,8,8,13.76,0,0,8,8,8,13.76,0
1669,1669,2,7,9,5,11.60,0,5,9,9,5,10,0
1670,1670,1,6,7,4,12.75,0,1,6,8,5,13,0
1671,1671,0,5,12,4,12.50,0,0,5,10,4,11,0
1672,1672,0,6,13,6,15.31,0,0,6,9,6,14,0
1673,1673,1,6,12,5,13.29,0,0,6,10,4,12,0
1674,1674,1,7,7,7,14.76,0,1,8,9,8,14.08,0
1675,1675,0,7,7,6,12.77,0,0,7,7,6,12.77,0
1676,1676,0,5,5,5,10.40,0,0,6,13,0,0,0
1677,1677,0,7,0,0,0,0,0,7,0,0,0,0
1678,1678,0,5,10,4,10.50,0,0,5,6,5,12.60,0
1679,1679,0,5,6,4,14.25,0,0,5,6,5,13.40,0
1680,1680,0,7,11,3,11.92,1,0,7,17,0,0,0
1681,1681,0,5,10,3,10.67,0,0,5,9,2,14,2
1682,1682,0,6,11,4,12.25,0,0,6,10,3,12.67,0
1683,1683,0,5,5,4,12,0,0,5,6,5,11.60,0
1684,1684,0,5,7,3,11,0,0,5,5,4,12.75,0
1685,1685,0,6,6,6,14.17,0,0,6,8,5,13,0
1686,1686,0,6,6,6,14.67,0,0,6,6,6,15,0
1687,1687,0,5,11,0,0,0,0,5,10,5,12.29,1
1688,1688,0,7,8,3,12.67,0,0,5,5,0,0,0
1689,1689,0,0,0,0,0,0,0,0,0,0,0,0
1690,1690,0,0,0,0,0,0,0,0,0,0,0,0
1691,1691,0,5,0,0,0,0,0,5,0,0,0,0
1692,1692,0,6,0,0,0,0,0,6,0,0,0,0
1693,1693,0,7,7,7,13.70,0,0,8,9,8,14.02,0
1694,1694,0,5,7,5,11.80,0,0,5,8,4,12.40,2
1695,1695,0,5,0,0,0,0,0,5,0,0,0,0
1696,1696,0,6,6,6,13.33,0,0,6,7,6,13.29,0
1697,1697,0,6,7,5,11.40,0,0,6,6,6,12.17,0
1698,1698,0,5,5,0,0,0,0,5,5,0,0,0
1699,1699,0,7,7,7,16.14,0,0,8,9,0,0,0
1700,1700,0,8,8,0,0,8,0,8,8,0,0,8
1701,1701,0,8,8,8,15.63,0,0,8,8,8,15.63,0
1702,1702,0,6,6,6,13.67,0,0,6,6,6,14.50,0
1703,1703,0,6,0,0,0,0,0,6,0,0,0,0
1704,1704,0,6,8,6,12.50,0,0,6,7,6,11.50,0
1705,1705,0,6,8,6,12.29,0,0,6,6,6,13,0
1706,1706,0,5,10,2,14,0,0,5,7,3,11,1
1707,1707,0,0,0,0,0,0,0,0,0,0,0,0
1708,1708,0,5,5,4,10.75,0,0,5,6,4,12.25,0
1709,1709,0,7,14,4,12.95,1,0,7,11,4,13.13,1
1710,1710,0,7,7,6,12.45,0,0,7,7,6,12.45,0
1711,1711,2,6,12,4,12.25,0,3,7,9,7,12,0
1712,1712,0,8,8,8,13.38,0,0,8,8,8,13.38,0
1713,1713,1,7,10,5,12.16,0,0,6,7,5,11.34,0
1714,1714,2,6,11,4,12.50,0,1,6,18,2,11.50,0
1715,1715,0,6,8,6,12.75,0,0,6,10,6,12.17,0
1716,1716,0,8,8,8,13.34,0,0,8,8,8,13.34,0
1717,1717,0,7,10,7,14.18,0,0,8,14,6,13.03,0
1718,1718,0,8,16,1,10,1,0,8,16,1,10,1
1719,1719,0,5,9,0,0,0,0,5,8,2,14.50,2
1720,1720,0,5,7,0,0,0,0,5,7,0,0,0
1721,1721,0,5,6,5,12,0,0,5,8,5,12.14,0
1722,1722,0,6,8,6,10.57,0,0,6,9,5,11.40,0
1723,1723,4,12,19,11,14.15,0,5,12,20,12,15.43,0
1724,1724,0,6,9,6,11.17,0,0,6,11,5,12.40,0
1725,1725,13,17,20,17,12,0,14,17,18,17,12.67,0
1726,1726,0,5,11,3,11.33,0,0,5,9,4,12,0
1727,1727,9,16,17,16,12.59,0,10,13,14,13,13.36,0
1728,1728,0,6,11,4,12,0,0,6,9,4,10.75,0
1729,1729,0,6,0,0,0,0,0,6,0,0,0,0
1730,1730,7,12,13,12,12.25,0,8,13,13,13,12.85,0
1731,1731,0,5,7,5,11.60,0,0,5,5,5,12.80,0
1732,1732,0,5,7,4,13,0,0,5,11,3,12,2
1733,1733,0,5,11,3,10.67,0,0,5,5,2,12.50,0
1734,1734,5,11,21,9,12.33,0,8,11,16,9,11,0
1735,1735,0,5,7,2,11,0,0,5,9,3,11.43,0
1736,1736,2,7,10,6,13.43,0,5,9,9,8,13.13,0
1737,1737,0,8,10,8,13.05,2,0,8,10,8,13.05,2
1738,1738,0,7,10,6,12.04,0,0,8,9,7,13.75,0
1739,1739,0,6,6,6,14.17,0,0,6,7,6,13.83,0
1740,1740,0,6,6,0,0,0,0,6,8,0,0,0
1741,1741,0,6,11,5,13.60,0,0,6,13,3,12.67,0
1742,1742,0,6,7,5,12.20,0,0,6,12,2,12,0
1743,1743,0,6,8,6,13.71,0,0,6,7,5,13.33,0
1744,1744,0,6,10,3,11.67,0,0,6,11,2,10,0
1745,1745,0,6,9,1,14,0,0,6,6,0,0,0
1746,1746,2,6,20,4,12.50,0,1,6,16,3,10,0
1747,1747,0,6,11,5,11.83,0,0,6,11,4,11.50,0
1748,1748,0,6,6,0,0,0,0,6,8,0,0,0
1749,1749,0,6,0,0,0,0,0,6,0,0,0,0
1750,1750,11,17,18,13,11.54,0,10,15,15,10,12.40,0
1751,1751,4,9,14,7,11.29,2,2,8,15,4,12.25,0
1752,1752,0,0,0,0,0,0,0,0,0,0,0,0
1753,1753,0,6,7,5,11.80,0,0,6,9,4,12,0
1754,1754,0,5,16,0,0,0,0,5,12,2,10.50,0
1755,1755,0,5,5,0,0,0,0,5,5,0,0,0
1756,1756,0,5,5,5,14.20,0,0,5,5,5,14.20,0
1757,1757,5,12,12,10,12.70,0,4,11,16,10,12.27,0
1758,1758,1,6,10,3,12.67,0,0,6,7,0,0,0
1759,1759,0,6,7,6,14.43,0,0,6,8,6,15,2
1760,1760,0,7,7,7,13.12,0,0,8,9,7,12.60,0
1761,1761,0,6,7,6,12.67,0,0,6,7,6,11.83,0
1762,1762,0,0,0,0,0,0,0,0,0,0,0,0
1763,1763,0,6,7,6,15.29,0,0,6,6,6,16.50,0
1764,1764,0,5,12,3,10.50,0,0,5,8,4,11.25,0
1765,1765,6,11,11,11,12.64,0,3,9,11,9,12.60,0
1766,1766,0,5,6,0,0,0,0,5,0,0,0,0
1767,1767,3,9,9,3,14.33,0,1,7,8,1,14,0
1768,1768,2,8,14,8,15.13,0,1,6,12,6,13.67,0
1769,1769,0,7,0,0,0,0,0,8,0,0,0,0
1770,1770,2,7,16,3,12,0,3,8,10,3,10.33,0
1771,1771,0,6,10,4,14.25,1,0,6,8,5,12,0
1772,1772,0,5,12,2,10.50,0,0,5,9,4,10,2
1773,1773,0,6,7,6,13.50,0,0,6,7,6,14.43,0
1774,1774,0,6,14,5,11.67,0,0,6,11,4,12,0
1775,1775,0,6,13,5,10.80,0,0,6,12,3,10,0
1776,1776,0,4,4,0,0,0,0,4,8,0,0,0
1777,1777,3,9,11,9,12.80,0,2,7,9,7,11.43,0
1778,1778,0,5,6,5,10.80,0,0,5,7,5,12,2
1779,1779,0,5,8,4,11.40,0,0,5,7,4,11,0
1780,1780,0,7,7,7,13.73,0,0,8,8,8,14.50,0
1781,1781,0,6,6,5,12.80,0,0,6,9,5,12.25,0
1782,1782,0,6,6,6,13.50,0,0,6,6,6,11.17,0
1783,1783,0,8,8,7,15.57,0,0,8,8,7,15.57,0
1784,1784,0,5,10,4,11,0,0,5,13,2,12,0
1785,1785,0,7,7,7,14.11,0,0,8,9,8,15.91,0
1786,1786,0,5,12,3,11,1,0,5,12,4,11.50,0
1787,1787,0,6,0,0,0,0,0,6,0,0,0,0
1788,1788,0,5,6,4,13.50,0,0,5,6,4,13.75,0
1789,1789,0,6,9,4,11.25,1,0,6,10,0,0,4
1790,1790,0,6,7,6,12.14,0,0,6,8,6,11.33,0
1791,1791,0,8,8,7,13.08,0,0,8,8,7,13.08,0
1792,1792,0,5,0,0,0,0,0,5,0,0,0,0
1793,1793,1,5,9,3,11,0,0,5,11,2,13.50,0
1794,1794,0,6,16,0,0,0,0,6,7,0,0,0
1795,1795,0,7,12,4,13.13,0,0,7,8,6,12.33,0
1796,1796,0,8,8,7,13.51,0,0,8,8,7,13.51,0
1797,1797,0,6,7,6,12.83,0,0,6,6,6,12.17,0
1798,1798,0,5,8,3,15,2,0,5,9,3,11.67,0
1799,1799,0,6,12,5,12.80,0,0,6,16,3,13.33,0
1800,1800,0,6,14,3,12.33,0,0,6,16,0,0,0
1801,1801,0,8,15,5,12.29,1,0,8,15,5,12.29,1
1802,1802,8,12,21,12,12.33,0,6,10,13,7,13.29,2
1803,1803,0,5,9,4,11.50,0,0,5,5,5,12.80,0
1804,1804,4,6,6,6,11.83,0,0,6,11,4,11.14,0
1805,1805,0,5,5,0,0,0,0,5,5,0,0,0
1806,1806,0,5,5,0,0,0,0,5,5,0,0,0
1807,1807,0,5,10,5,11.80,0,0,5,12,3,11.50,0
1808,1808,0,6,0,0,0,0,0,6,0,0,0,0
1809,1809,0,5,6,5,12.20,0,0,5,8,4,12,0
1810,1810,2,6,6,6,12.33,0,0,5,5,5,13,0
1811,1811,0,6,7,6,12.43,0,0,6,6,6,12.83,0
1812,1812,0,7,7,7,12.77,0,0,8,9,8,13.54,0
1813,1813,0,7,11,5,12.10,0,0,7,10,5,12.60,0
1814,1814,0,5,10,5,12,0,0,5,9,5,11.50,0
1815,1815,0,6,6,0,0,0,0,6,6,0,0,0
1816,1816,0,6,10,6,14.89,0,0,6,11,6,13.73,0
1817,1817,7,14,19,13,11.36,0,9,14,14,13,12,1
1818,1818,0,6,6,6,13.50,0,0,6,6,6,12.50,0
1819,1819,0,6,6,0,0,0,0,6,0,0,0,0
1820,1820,0,7,7,7,13.88,0,0,8,9,8,14.75,0
1821,1821,0,6,12,5,13,0,0,6,12,3,11.67,0
1822,1822,0,7,11,4,12.65,0,0,7,9,5,11.10,0
1823,1823,0,5,10,1,11,0,0,5,13,0,0,0
1824,1824,0,6,12,2,11.67,0,0,6,20,2,10.50,6
1825,1825,0,6,6,6,14.50,0,0,6,6,6,12.67,0
1826,1826,0,6,7,6,14.71,0,0,6,7,6,14.17,0
1827,1827,0,6,7,6,13.29,0,0,6,6,6,14.33,0
1828,1828,0,5,13,3,11.33,2,0,5,12,2,10.50,1
1829,1829,0,7,7,0,0,7,0,7,7,0,0,7
1830,1830,0,5,11,4,11.57,0,0,5,9,5,12,0
1831,1831,0,6,10,5,13,0,0,6,10,4,11.50,0
1832,1832,0,6,9,6,11.50,0,0,6,11,5,14,0
1833,1833,0,5,8,5,11.80,0,0,5,10,5,11.60,3
1834,1834,0,5,7,3,10.67,0,0,5,10,3,12.29,0
1835,1835,0,7,11,6,13.89,0,0,8,9,8,14.86,0
1836,1836,0,6,7,5,11.40,0,0,6,9,6,11.50,0
1837,1837,9,11,17,9,12.33,0,3,7,12,7,12.14,0
1838,1838,0,7,8,5,12.16,0,0,7,8,5,12.16,0
1839,1839,0,8,8,8,13.43,0,0,8,8,8,13.43,0
1840,1840,0,6,6,6,15.17,0,0,6,6,2,15.50,0
1841,1841,0,6,12,0,0,1,0,6,0,0,0,0
1842,1842,0,5,11,2,10.50,2,0,5,9,0,0,3
1843,1843,0,5,5,5,11.80,0,0,5,8,3,11,0
1844,1844,0,5,6,5,13.20,0,0,5,10,5,11.40,3
1845,1845,2,7,8,7,13.08,0,1,8,11,8,12.36,0
1846,1846,0,6,8,4,11.60,0,0,6,14,2,13,0
1847,1847,0,6,10,6,13.67,0,0,6,10,4,12.25,0
1848,1848,0,5,9,4,10.75,0,0,5,7,2,10,0
1849,1849,0,7,10,6,13.49,0,0,8,9,8,12.69,0
1850,1850,0,6,14,3,12.50,0,0,6,9,4,11,0
1851,1851,0,7,0,0,0,0,0,8,0,0,0,0
1852,1852,0,5,12,5,13.29,0,0,5,16,5,14.80,0
1853,1853,0,5,6,5,12.60,0,0,5,13,5,11.80,5
1854,1854,0,6,7,6,14,0,0,6,7,6,14.67,0
1855,1855,0,5,7,2,11.50,0,0,5,8,2,10.50,0
1856,1856,0,6,6,0,0,0,0,6,9,0,0,0
1857,1857,0,6,6,6,11.83,0,0,6,8,6,12.88,0
1858,1858,0,6,10,5,11.50,0,0,6,8,5,12.40,0
1859,1859,0,6,6,6,14.17,0,0,6,8,6,12.33,0
1860,1860,2,2,2,2,12.50,0,0,5,6,2,12.50,0
1861,1861,0,5,5,0,0,0,0,5,5,0,0,0
1862,1862,0,5,7,0,0,0,0,5,8,1,11,0
1863,1863,0,6,14,2,10.50,0,0,6,16,0,0,0
1864,1864,0,6,6,6,11.83,0,0,6,6,6,13.17,0
1865,1865,0,5,9,0,0,0,0,5,6,0,0,0
1866,1866,0,5,5,5,12.40,0,0,5,5,5,12.40,0
1867,1867,0,5,5,2,10.50,0,0,5,9,0,0,0
1868,1868,0,5,9,0,0,0,0,5,6,0,0,0
1869,1869,6,12,12,12,14.58,0,4,11,14,11,14.33,0
1870,1870,0,6,6,6,11.67,0,0,6,10,3,12.67,0
1871,1871,0,5,5,0,0,0,0,5,5,0,0,0
1872,1872,0,7,14,1,13,0,0,7,15,0,0,0
1873,1873,0,7,7,7,15.66,0,7,10,11,9,15.01,0
1874,1874,0,6,10,0,0,1,0,5,10,0,0,0
1875,1875,0,6,6,6,12.17,0,0,6,8,4,12.75,0
1876,1876,0,7,7,6,13.30,0,0,7,7,6,13.30,0
1877,1877,0,7,15,0,0,0,0,7,13,0,0,1
1878,1878,0,7,0,0,0,0,0,8,0,0,0,0
1879,1879,0,0,0,0,0,0,0,0,0,0,0,0
1880,1880,0,8,8,7,13.56,0,0,8,8,7,13.56,0
1881,1881,3,7,15,5,14.33,0,1,6,16,6,14.64,0
1882,1882,0,6,16,4,12,0,0,6,11,3,10.33,0
1883,1883,0,5,5,0,0,0,0,6,0,0,0,0
1884,1884,0,0,0,0,0,0,0,0,0,0,0,0
1885,1885,0,7,11,4,11.75,0,0,7,14,3,11.73,0
1886,1886,0,7,7,6,12.18,0,0,7,7,6,12.18,0
1887,1887,4,9,18,6,11.83,0,1,8,21,4,11,0
1888,1888,0,4,4,0,0,0,0,4,4,0,0,0
1889,1889,0,6,8,6,15,0,0,6,10,5,14.33,0
1890,1890,0,0,0,0,0,0,0,0,0,0,0,0
1891,1891,0,0,0,0,0,0,0,0,0,0,0,0
1892,1892,0,8,8,8,13.44,0,0,8,8,8,13.44,0
1893,1893,0,5,8,4,13.50,2,0,5,9,0,0,3
1894,1894,0,0,0,0,0,0,0,0,0,0,0,0
1895,1895,15,17,18,17,11.50,0,16,17,17,17,12.18,0
1896,1896,0,6,10,2,10.50,0,0,6,6,3,11,0
1897,1897,0,6,13,4,12,0,0,6,17,2,11.50,0
1898,1898,0,6,7,5,12.20,0,0,6,11,4,11.50,0
1899,1899,0,0,0,0,0,0,0,0,0,0,0,0
1900,1900,7,11,15,10,14.50,0,4,9,15,8,14,0
1901,1901,0,6,7,6,13.33,0,0,6,8,6,12.67,0
1902,1902,5,11,29,9,12,6,4,10,21,9,12.56,0
1903,1903,0,6,9,6,15.13,0,0,6,9,6,14,0
1904,1904,0,7,7,6,13.12,0,0,7,7,6,13.12,0
1905,1905,0,6,7,6,12.83,0,0,6,7,6,11.67,0
1906,1906,3,6,6,6,13.33,0,2,6,6,6,14.17,0
1907,1907,0,7,7,7,13.88,0,0,8,8,8,15.66,0
1908,1908,0,8,8,7,12.94,0,0,8,8,7,12.94,0
1909,1909,0,6,8,5,12.33,0,0,6,8,5,11,0
1910,1910,0,7,7,6,14.27,0,0,7,7,6,14.27,0
1911,1911,0,6,8,5,13,0,0,6,8,5,14,0
1912,1912,0,8,8,8,12.48,0,0,8,8,8,12.48,0
1913,1913,0,7,8,7,13.43,0,0,8,8,8,15.31,0
1914,1914,0,6,9,3,10.67,0,0,6,12,0,0,0
1915,1915,0,6,8,5,15.40,0,0,6,7,5,12.20,0
1916,1916,0,7,7,6,13.45,0,0,7,7,6,13.45,0
1917,1917,0,7,7,6,12.60,0,0,7,7,6,12.60,0
1918,1918,0,7,7,7,12.49,0,0,8,12,8,12.94,0
1919,1919,0,6,10,5,10.80,0,0,6,7,5,12.80,0
1920,1920,0,6,12,5,12.20,0,0,6,8,5,14.60,0
1921,1921,2,6,11,5,14.20,0,0,6,12,2,13.50,0
1922,1922,0,6,7,6,13.83,0,0,6,6,6,14,0
1923,1923,0,6,8,5,12.80,0,0,6,14,3,10,0
1924,1924,0,5,5,5,13.20,0,0,5,6,4,12.50,0
1925,1925,0,6,7,1,14,0,0,6,6,0,0,0
1926,1926,4,8,8,8,13.88,0,1,6,8,5,14,0
1927,1927,0,5,7,5,12.50,0,0,5,8,5,12.71,0
1928,1928,0,6,7,6,13.43,0,0,6,6,6,12.50,0
1929,1929,0,6,7,5,11.80,0,0,6,7,5,13,0
1930,1930,0,7,7,7,14.87,0,0,8,9,8,15.11,0
1931,1931,0,7,10,7,13.03,0,0,8,8,8,13.22,0
1932,1932,0,6,7,6,14.57,0,0,6,7,6,12.33,0
1933,1933,0,6,9,5,11,0,0,6,9,4,11.25,0
1934,1934,0,8,8,8,13.37,0,0,8,8,8,13.37,0
1935,1935,0,7,7,6,12.81,0,0,8,11,7,12.83,0
1936,1936,0,7,7,7,13.92,0,0,8,9,8,13.89,0
1937,1937,0,6,8,6,13,0,0,6,9,4,12.80,0
1938,1938,0,7,7,6,13.68,0,0,7,7,6,13.68,0
1939,1939,1,6,11,5,13,0,1,6,12,1,12,0
1940,1940,0,6,8,5,12.80,0,0,6,7,5,11.20,0
1941,1941,0,6,9,6,13.57,0,0,6,6,6,12.17,0
1942,1942,0,6,6,6,13.17,0,0,6,6,6,13.17,0
1943,1943,0,6,6,6,15,0,0,6,6,6,14.50,0
1944,1944,0,6,6,6,12.67,0,0,6,8,5,11.40,0
1945,1945,0,6,7,6,13.86,0,0,6,7,6,13.14,0
1946,1946,0,7,7,7,14.69,0,0,8,8,8,14.96,0
1947,1947,0,8,8,8,14.04,0,0,8,8,8,14.04,0
1948,1948,0,5,8,4,11,1,0,5,8,3,14,0
1949,1949,0,6,6,6,13.33,0,0,6,6,6,13.33,0
1950,1950,0,7,13,6,11.77,0,0,8,9,7,12.33,0
1951,1951,0,6,0,0,0,0,0,6,0,0,0,0
1952,1952,0,6,0,0,0,0,0,6,12,0,0,0
1953,1953,0,0,0,0,0,0,0,0,0,0,0,0
1954,1954,0,6,7,6,12.29,0,0,6,6,6,12,0
1955,1955,0,8,14,5,12.46,0,0,8,14,5,12.46,0
1956,1956,0,7,10,6,12.17,0,0,7,9,6,13.17,0
1957,1957,0,6,9,5,11.83,0,0,6,8,2,11.50,0
1958,1958,0,8,8,7,14.81,0,0,8,8,7,14.81,0
1959,1959,0,6,11,5,10.60,0,0,6,10,6,11.71,0
1960,1960,7,9,9,8,13.13,0,4,9,13,6,13,0
1961,1961,0,6,6,6,12.83,0,0,6,6,6,12.67,0
1962,1962,0,8,8,0,0,8,0,8,8,0,0,8
1963,1963,0,6,9,5,13,0,0,6,6,5,13.80,0
1964,1964,0,7,8,7,12.73,0,0,8,8,8,13.71,0
1965,1965,0,5,10,4,11.25,1,0,5,10,3,10.33,0
1966,1966,8,12,12,11,13.82,0,4,12,16,12,13.46,0
1967,1967,0,5,12,3,12.33,2,0,5,8,3,13,1
1968,1968,0,5,14,3,12.33,2,0,5,8,5,11.60,0
1969,1969,0,6,8,4,13.25,0,0,6,10,3,10.67,0
1970,1970,0,6,7,6,13.67,0,0,6,9,5,15.40,0
1971,1971,5,11,18,8,12.63,0,4,10,10,3,11,0
1972,1972,0,6,6,6,14.83,0,0,6,8,6,12.14,0
1973,1973,0,6,7,5,11.20,0,0,6,10,5,13.13,0
1974,1974,0,5,6,5,11.40,0,0,5,6,5,12.20,0
1975,1975,0,7,8,7,13.14,0,0,8,9,8,13.24,0
