ParentDetailID;ParentID;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation
2,638.00;2,638.00;3.00;3.00;2.00;2.00
2,639.00;2,639.00;37.00;38.00;9.00;7.00
2,640.00;2,640.00;19.00;19.00;4.00;7.00
2,641.00;2,641.00;37.00;37.00;9.00;9.00
2,642.00;2,642.00;38.00;38.00;9.00;9.00
2,643.00;2,643.00;3.00;4.00;2.00;2.00
2,644.00;2,644.00;37.00;1.00;5.00;4.00
2,645.00;2,645.00;37.00;19.00;6.00;4.00
2,646.00;2,646.00;1.00;37.00;7.00;7.00
2,647.00;2,647.00;3.00;39.00;3.00;7.00
2,648.00;2,648.00;38.00;38.00;9.00;5.00
2,649.00;2,649.00;37.00;1.00;9.00;10.00
2,650.00;2,650.00;19.00;38.00;9.00;8.00
2,651.00;2,651.00;3.00;1.00;2.00;8.00
2,652.00;2,652.00;3.00;19.00;2.00;10.00
2,653.00;2,653.00;3.00;19.00;4.00;5.00
2,654.00;2,654.00;37.00;37.00;5.00;7.00
2,655.00;2,655.00;3.00;38.00;2.00;1.00
2,656.00;2,656.00;37.00;37.00;9.00;9.00
2,657.00;2,657.00;1.00;3.00;5.00;10.00
2,658.00;2,658.00;1.00;19.00;9.00;9.00
2,659.00;2,659.00;38.00;37.00;5.00;5.00
2,660.00;2,660.00;37.00;37.00;3.00;3.00
2,661.00;2,661.00;19.00;37.00;3.00;9.00
2,662.00;2,662.00;37.00;37.00;9.00;7.00
2,663.00;2,663.00;1.00;19.00;3.00;5.00
2,664.00;2,664.00;1.00;1.00;5.00;5.00
2,665.00;2,665.00;37.00;3.00;9.00;3.00
2,666.00;2,666.00;37.00;37.00;9.00;10.00
2,667.00;2,667.00;38.00;1.00;9.00;9.00
2,668.00;2,668.00;19.00;19.00;4.00;4.00
2,669.00;2,669.00;37.00;38.00;9.00;7.00
2,670.00;2,670.00;37.00;38.00;9.00;9.00
2,671.00;2,671.00;19.00;19.00;5.00;5.00
2,672.00;2,672.00;38.00;38.00;1.00;4.00
2,673.00;2,673.00;19.00;1.00;9.00;8.00
2,674.00;2,674.00;34.00;34.00;99.00;99.00
2,675.00;2,675.00;19.00;37.00;5.00;5.00
2,676.00;2,676.00;37.00;37.00;1.00;1.00
2,677.00;2,677.00;37.00;37.00;9.00;6.00
2,678.00;2,678.00;37.00;37.00;9.00;9.00
2,679.00;2,679.00;38.00;1.00;134.00;134.00
2,680.00;2,680.00;37.00;38.00;175.00;103.00
2,681.00;2,681.00;34.00;34.00;.00;.00
2,682.00;2,682.00;38.00;38.00;7.00;8.00
2,683.00;2,683.00;37.00;37.00;6.00;7.00
2,684.00;2,684.00;1.00;19.00;5.00;9.00
2,685.00;2,685.00;1.00;19.00;5.00;9.00
2,686.00;2,686.00;1.00;38.00;141.00;192.00
2,687.00;2,687.00;19.00;38.00;9.00;8.00
2,688.00;2,688.00;19.00;19.00;90.00;90.00
2,689.00;2,689.00;37.00;19.00;9.00;9.00
2,690.00;2,690.00;1.00;38.00;90.00;8.00
2,691.00;2,691.00;19.00;19.00;9.00;7.00
2,692.00;2,692.00;1.00;4.00;9.00;10.00
2,693.00;2,693.00;19.00;19.00;4.00;4.00
2,694.00;2,694.00;38.00;1.00;9.00;4.00
2,695.00;2,695.00;1.00;1.00;4.00;3.00
2,696.00;2,696.00;1.00;2.00;144.00;123.00
2,697.00;2,697.00;19.00;19.00;3.00;1.00
2,698.00;2,698.00;19.00;19.00;191.00;171.00
2,699.00;2,699.00;37.00;1.00;9.00;7.00
2,700.00;2,700.00;37.00;37.00;9.00;9.00
2,701.00;2,701.00;1.00;1.00;4.00;3.00
2,702.00;2,702.00;3.00;1.00;2.00;2.00
2,703.00;2,703.00;38.00;19.00;7.00;3.00
2,704.00;2,704.00;1.00;38.00;1.00;9.00
2,705.00;2,705.00;1.00;1.00;4.00;4.00
2,706.00;2,706.00;19.00;5.00;4.00;1.00
2,707.00;2,707.00;3.00;3.00;2.00;2.00
2,708.00;2,708.00;1.00;3.00;9.00;5.00
2,709.00;2,709.00;3.00;1.00;9.00;6.00
2,710.00;2,710.00;19.00;3.00;9.00;2.00
2,711.00;2,711.00;38.00;37.00;9.00;6.00
2,712.00;2,712.00;37.00;37.00;.00;6.00
2,713.00;2,713.00;37.00;38.00;7.00;9.00
2,714.00;2,714.00;3.00;3.00;3.00;4.00
2,715.00;2,715.00;1.00;1.00;5.00;5.00
2,716.00;2,716.00;38.00;38.00;9.00;9.00
2,717.00;2,717.00;19.00;38.00;9.00;9.00
2,718.00;2,718.00;1.00;1.00;9.00;4.00
2,719.00;2,719.00;1.00;1.00;3.00;4.00
2,720.00;2,720.00;3.00;1.00;1.00;4.00
2,721.00;2,721.00;1.00;38.00;9.00;8.00
2,722.00;2,722.00;2.00;3.00;2.00;2.00
2,723.00;2,723.00;3.00;3.00;2.00;5.00
2,724.00;2,724.00;19.00;1.00;9.00;3.00
2,725.00;2,725.00;37.00;37.00;7.00;7.00
2,726.00;2,726.00;4.00;5.00;2.00;2.00
2,727.00;2,727.00;19.00;19.00;9.00;9.00
2,728.00;2,728.00;38.00;19.00;5.00;7.00
2,729.00;2,729.00;4.00;1.00;2.00;9.00
2,730.00;2,730.00;38.00;38.00;5.00;8.00
2,731.00;2,731.00;4.00;1.00;5.00;5.00
2,732.00;2,732.00;2.00;12.00;3.00;10.00
2,733.00;2,733.00;19.00;19.00;4.00;4.00
2,734.00;2,734.00;1.00;19.00;4.00;10.00
2,735.00;2,735.00;1.00;12.00;9.00;10.00
2,736.00;2,736.00;37.00;37.00;9.00;9.00
2,737.00;2,737.00;1.00;37.00;9.00;9.00
2,738.00;2,738.00;3.00;1.00;2.00;4.00
2,739.00;2,739.00;38.00;37.00;6.00;6.00
2,740.00;2,740.00;37.00;1.00;9.00;9.00
2,741.00;2,741.00;19.00;38.00;9.00;9.00
2,742.00;2,742.00;34.00;34.00;.00;.00
2,743.00;2,743.00;37.00;37.00;4.00;4.00
2,744.00;2,744.00;1.00;1.00;3.00;3.00
2,745.00;2,745.00;19.00;19.00;4.00;7.00
2,746.00;2,746.00;37.00;19.00;9.00;8.00
2,747.00;2,747.00;37.00;38.00;191.00;163.00
2,748.00;2,748.00;3.00;2.00;2.00;6.00
2,749.00;2,749.00;37.00;37.00;9.00;9.00
2,750.00;2,750.00;37.00;37.00;9.00;7.00
2,751.00;2,751.00;1.00;38.00;4.00;7.00
2,752.00;2,752.00;1.00;37.00;3.00;5.00
2,753.00;2,753.00;19.00;37.00;6.00;8.00
2,754.00;2,754.00;38.00;38.00;9.00;7.00
2,755.00;2,755.00;38.00;38.00;9.00;7.00
2,756.00;2,756.00;37.00;37.00;5.00;5.00
2,757.00;2,757.00;37.00;37.00;9.00;9.00
2,758.00;2,758.00;3.00;5.00;2.00;2.00
2,759.00;2,759.00;38.00;19.00;3.00;5.00
2,760.00;2,760.00;2.00;3.00;9.00;6.00
2,761.00;2,761.00;3.00;38.00;3.00;7.00
2,762.00;2,762.00;37.00;37.00;9.00;5.00
2,763.00;2,763.00;37.00;37.00;5.00;5.00
2,764.00;2,764.00;9.00;9.00;90.00;90.00
2,765.00;2,765.00;37.00;37.00;9.00;9.00
2,766.00;2,766.00;1.00;1.00;4.00;4.00
2,767.00;2,767.00;37.00;37.00;7.00;7.00
2,768.00;2,768.00;19.00;1.00;5.00;90.00
2,769.00;2,769.00;38.00;19.00;6.00;10.00
2,770.00;2,770.00;1.00;19.00;9.00;8.00
2,771.00;2,771.00;19.00;38.00;7.00;7.00
2,772.00;2,772.00;37.00;37.00;9.00;9.00
2,773.00;2,773.00;19.00;37.00;3.00;8.00
2,774.00;2,774.00;1.00;1.00;4.00;4.00
2,775.00;2,775.00;12.00;1.00;5.00;10.00
2,776.00;2,776.00;38.00;37.00;9.00;5.00
2,777.00;2,777.00;19.00;37.00;9.00;9.00
2,778.00;2,778.00;3.00;3.00;5.00;5.00
2,779.00;2,779.00;1.00;37.00;4.00;9.00
2,780.00;2,780.00;19.00;19.00;4.00;7.00
2,781.00;2,781.00;38.00;38.00;5.00;7.00
2,782.00;2,782.00;34.00;37.00;9.00;9.00
2,783.00;2,783.00;19.00;37.00;5.00;5.00
2,784.00;2,784.00;37.00;37.00;9.00;7.00
2,785.00;2,785.00;37.00;37.00;5.00;7.00
2,786.00;2,786.00;37.00;37.00;9.00;7.00
2,787.00;2,787.00;38.00;1.00;5.00;4.00
2,788.00;2,788.00;37.00;37.00;7.00;7.00
2,789.00;2,789.00;19.00;19.00;7.00;7.00
2,790.00;2,790.00;37.00;37.00;9.00;7.00
2,791.00;2,791.00;19.00;37.00;5.00;7.00
2,792.00;2,792.00;38.00;19.00;9.00;3.00
2,793.00;2,793.00;37.00;37.00;7.00;7.00
2,794.00;2,794.00;38.00;37.00;9.00;8.00
2,795.00;2,795.00;37.00;37.00;9.00;9.00
2,796.00;2,796.00;37.00;37.00;9.00;3.00
2,797.00;2,797.00;37.00;37.00;9.00;9.00
2,798.00;2,798.00;1.00;38.00;7.00;7.00
2,799.00;2,799.00;19.00;1.00;9.00;3.00
2,800.00;2,800.00;1.00;1.00;5.00;7.00
2,801.00;2,801.00;3.00;19.00;3.00;8.00
2,802.00;2,802.00;3.00;1.00;2.00;4.00
2,803.00;2,803.00;19.00;37.00;4.00;7.00
2,804.00;2,804.00;19.00;19.00;9.00;1.00
2,805.00;2,805.00;19.00;19.00;9.00;9.00
2,806.00;2,806.00;19.00;19.00;9.00;9.00
2,807.00;2,807.00;37.00;19.00;9.00;7.00
2,808.00;2,808.00;12.00;12.00;5.00;7.00
2,809.00;2,809.00;1.00;38.00;9.00;9.00
2,810.00;2,810.00;1.00;19.00;131.00;181.00
2,811.00;2,811.00;38.00;37.00;9.00;9.00
2,812.00;2,812.00;19.00;1.00;1.00;90.00
2,813.00;2,813.00;1.00;1.00;4.00;3.00
2,814.00;2,814.00;1.00;19.00;9.00;9.00
2,815.00;2,815.00;3.00;38.00;2.00;10.00
2,816.00;2,816.00;37.00;38.00;9.00;5.00
2,817.00;2,817.00;19.00;19.00;9.00;6.00
2,818.00;2,818.00;37.00;37.00;9.00;7.00
2,819.00;2,819.00;37.00;34.00;.00;.00
2,820.00;2,820.00;19.00;1.00;5.00;5.00
2,821.00;2,821.00;1.00;1.00;3.00;6.00
2,822.00;2,822.00;5.00;3.00;2.00;3.00
2,823.00;2,823.00;1.00;38.00;4.00;9.00
2,824.00;2,824.00;1.00;1.00;4.00;4.00
2,825.00;2,825.00;3.00;19.00;4.00;8.00
2,826.00;2,826.00;19.00;19.00;4.00;4.00
2,827.00;2,827.00;1.00;19.00;4.00;7.00
2,828.00;2,828.00;37.00;37.00;9.00;6.00
2,829.00;2,829.00;3.00;4.00;2.00;2.00
2,830.00;2,830.00;3.00;1.00;9.00;9.00
2,831.00;2,831.00;19.00;38.00;3.00;10.00
2,832.00;2,832.00;1.00;1.00;4.00;7.00
2,833.00;2,833.00;3.00;3.00;2.00;2.00
2,834.00;2,834.00;37.00;37.00;9.00;9.00
2,835.00;2,835.00;19.00;19.00;7.00;7.00
2,836.00;2,836.00;19.00;37.00;7.00;10.00
2,837.00;2,837.00;34.00;34.00;.00;.00
2,838.00;2,838.00;37.00;37.00;9.00;8.00
2,839.00;2,839.00;37.00;37.00;9.00;5.00
2,840.00;2,840.00;38.00;19.00;4.00;9.00
2,841.00;2,841.00;37.00;37.00;6.00;6.00
2,842.00;2,842.00;37.00;37.00;9.00;6.00
2,843.00;2,843.00;3.00;1.00;2.00;5.00
2,844.00;2,844.00;37.00;37.00;9.00;9.00
2,845.00;2,845.00;37.00;37.00;9.00;9.00
2,846.00;2,846.00;38.00;38.00;9.00;6.00
2,847.00;2,847.00;34.00;34.00;99.00;99.00
2,848.00;2,848.00;37.00;37.00;9.00;6.00
2,849.00;2,849.00;37.00;37.00;9.00;9.00
2,850.00;2,850.00;3.00;3.00;4.00;2.00
2,851.00;2,851.00;1.00;1.00;4.00;4.00
2,852.00;2,852.00;1.00;37.00;4.00;5.00
2,853.00;2,853.00;1.00;1.00;144.00;144.00
2,854.00;2,854.00;1.00;1.00;5.00;3.00
2,855.00;2,855.00;19.00;19.00;9.00;10.00
2,856.00;2,856.00;1.00;1.00;9.00;9.00
2,857.00;2,857.00;1.00;3.00;3.00;3.00
2,858.00;2,858.00;1.00;1.00;4.00;3.00
2,859.00;2,859.00;2.00;1.00;4.00;4.00
2,860.00;2,860.00;34.00;34.00;.00;.00
2,861.00;2,861.00;37.00;37.00;9.00;9.00
2,862.00;2,862.00;3.00;3.00;2.00;2.00
2,863.00;2,863.00;37.00;37.00;9.00;9.00
2,864.00;2,864.00;37.00;37.00;6.00;6.00
2,865.00;2,865.00;1.00;1.00;5.00;5.00
2,866.00;2,866.00;37.00;37.00;9.00;9.00
2,867.00;2,867.00;3.00;19.00;90.00;90.00
2,868.00;2,868.00;37.00;37.00;9.00;9.00
2,869.00;2,869.00;37.00;37.00;9.00;10.00
2,870.00;2,870.00;37.00;37.00;9.00;9.00
2,871.00;2,871.00;3.00;3.00;2.00;2.00
2,872.00;2,872.00;37.00;37.00;9.00;6.00
2,873.00;2,873.00;38.00;37.00;5.00;6.00
2,874.00;2,874.00;37.00;37.00;4.00;9.00
2,875.00;2,875.00;37.00;34.00;90.00;90.00
2,876.00;2,876.00;1.00;37.00;9.00;10.00
2,877.00;2,877.00;3.00;3.00;4.00;4.00
2,878.00;2,878.00;37.00;37.00;9.00;7.00
2,879.00;2,879.00;37.00;37.00;4.00;7.00
2,880.00;2,880.00;38.00;37.00;5.00;7.00
2,881.00;2,881.00;37.00;37.00;9.00;7.00
2,882.00;2,882.00;19.00;19.00;5.00;5.00
2,883.00;2,883.00;37.00;37.00;9.00;9.00
2,884.00;2,884.00;37.00;37.00;9.00;9.00
2,885.00;2,885.00;37.00;37.00;6.00;6.00
2,886.00;2,886.00;37.00;37.00;5.00;7.00
2,887.00;2,887.00;37.00;37.00;9.00;9.00
2,888.00;2,888.00;19.00;37.00;9.00;9.00
2,889.00;2,889.00;37.00;37.00;9.00;7.00
2,890.00;2,890.00;38.00;19.00;9.00;6.00
2,891.00;2,891.00;34.00;34.00;.00;.00
2,892.00;2,892.00;3.00;1.00;3.00;9.00
2,893.00;2,893.00;1.00;19.00;4.00;7.00
2,894.00;2,894.00;34.00;34.00;.00;.00
2,895.00;2,895.00;38.00;37.00;9.00;9.00
2,896.00;2,896.00;37.00;37.00;9.00;9.00
2,897.00;2,897.00;37.00;37.00;6.00;6.00
2,898.00;2,898.00;3.00;3.00;2.00;2.00
2,899.00;2,899.00;3.00;19.00;3.00;8.00
2,900.00;2,900.00;2.00;1.00;3.00;3.00
2,901.00;2,901.00;37.00;37.00;9.00;8.00
2,902.00;2,902.00;19.00;19.00;4.00;4.00
2,903.00;2,903.00;38.00;38.00;9.00;9.00
2,904.00;2,904.00;1.00;1.00;3.00;3.00
2,905.00;2,905.00;37.00;37.00;9.00;7.00
2,906.00;2,906.00;3.00;1.00;2.00;3.00
2,907.00;2,907.00;37.00;38.00;7.00;5.00
2,908.00;2,908.00;1.00;37.00;4.00;9.00
2,909.00;2,909.00;37.00;37.00;90.00;90.00
2,910.00;2,910.00;1.00;19.00;3.00;9.00
2,911.00;2,911.00;1.00;1.00;3.00;3.00
2,912.00;2,912.00;19.00;19.00;4.00;4.00
2,913.00;2,913.00;34.00;34.00;99.00;99.00
2,914.00;2,914.00;22.00;30.00;.00;8.00
2,915.00;2,915.00;37.00;37.00;9.00;9.00
2,916.00;2,916.00;37.00;37.00;9.00;9.00
2,917.00;2,917.00;37.00;37.00;9.00;9.00
2,918.00;2,918.00;38.00;38.00;7.00;7.00
2,919.00;2,919.00;37.00;37.00;9.00;9.00
2,920.00;2,920.00;19.00;1.00;9.00;9.00
2,921.00;2,921.00;19.00;19.00;4.00;7.00
2,922.00;2,922.00;19.00;37.00;4.00;5.00
2,923.00;2,923.00;37.00;37.00;4.00;4.00
2,924.00;2,924.00;34.00;34.00;.00;.00
2,925.00;2,925.00;19.00;37.00;6.00;6.00
2,926.00;2,926.00;37.00;37.00;9.00;7.00
2,927.00;2,927.00;1.00;3.00;4.00;6.00
2,928.00;2,928.00;19.00;37.00;9.00;7.00
2,929.00;2,929.00;37.00;37.00;9.00;3.00
2,930.00;2,930.00;1.00;1.00;4.00;4.00
2,931.00;2,931.00;37.00;34.00;90.00;90.00
2,932.00;2,932.00;6.00;6.00;.00;4.00
2,933.00;2,933.00;37.00;37.00;6.00;6.00
2,934.00;2,934.00;19.00;19.00;9.00;9.00
2,935.00;2,935.00;34.00;34.00;.00;.00
2,936.00;2,936.00;34.00;34.00;90.00;90.00
2,937.00;2,937.00;29.00;10.00;6.00;6.00
2,938.00;2,938.00;34.00;34.00;.00;.00
2,939.00;2,939.00;37.00;37.00;9.00;3.00
2,940.00;2,940.00;37.00;37.00;6.00;5.00
2,941.00;2,941.00;37.00;37.00;9.00;9.00
2,942.00;2,942.00;1.00;3.00;9.00;2.00
2,943.00;2,943.00;40.00;1.00;2.00;4.00
2,944.00;2,944.00;19.00;19.00;9.00;1.00
2,945.00;2,945.00;4.00;3.00;2.00;3.00
2,946.00;2,946.00;37.00;19.00;9.00;5.00
2,947.00;2,947.00;3.00;37.00;2.00;7.00
2,948.00;2,948.00;4.00;1.00;3.00;10.00
2,949.00;2,949.00;1.00;19.00;5.00;5.00
2,950.00;2,950.00;3.00;3.00;4.00;2.00
2,951.00;2,951.00;19.00;38.00;5.00;5.00
2,952.00;2,952.00;1.00;1.00;4.00;8.00
2,953.00;2,953.00;37.00;37.00;9.00;9.00
2,954.00;2,954.00;37.00;37.00;9.00;9.00
2,955.00;2,955.00;37.00;37.00;9.00;9.00
2,956.00;2,956.00;37.00;37.00;9.00;9.00
2,957.00;2,957.00;37.00;37.00;9.00;5.00
2,958.00;2,958.00;37.00;37.00;9.00;9.00
2,959.00;2,959.00;37.00;19.00;3.00;7.00
2,960.00;2,960.00;2.00;2.00;2.00;2.00
2,961.00;2,961.00;1.00;1.00;9.00;1.00
2,962.00;2,962.00;19.00;37.00;9.00;9.00
2,963.00;2,963.00;1.00;1.00;3.00;4.00
2,964.00;2,964.00;1.00;3.00;4.00;9.00
2,965.00;2,965.00;19.00;19.00;9.00;9.00
2,966.00;2,966.00;1.00;3.00;7.00;3.00
2,967.00;2,967.00;3.00;3.00;3.00;3.00
2,968.00;2,968.00;4.00;1.00;2.00;1.00
2,969.00;2,969.00;35.00;37.00;90.00;90.00
2,970.00;2,970.00;19.00;3.00;4.00;2.00
2,971.00;2,971.00;19.00;19.00;4.00;5.00
2,972.00;2,972.00;19.00;1.00;9.00;5.00
2,973.00;2,973.00;1.00;1.00;4.00;4.00
2,974.00;2,974.00;37.00;37.00;9.00;9.00
2,975.00;2,975.00;1.00;19.00;123.00;103.00
2,976.00;2,976.00;3.00;3.00;1.00;1.00
2,977.00;2,977.00;1.00;19.00;9.00;9.00
2,978.00;2,978.00;1.00;3.00;3.00;2.00
2,979.00;2,979.00;5.00;3.00;5.00;7.00
2,980.00;2,980.00;3.00;2.00;1.00;1.00
2,981.00;2,981.00;37.00;19.00;5.00;7.00
2,982.00;2,982.00;19.00;37.00;9.00;9.00
2,983.00;2,983.00;3.00;19.00;5.00;5.00
2,984.00;2,984.00;19.00;19.00;4.00;5.00
2,985.00;2,985.00;1.00;19.00;2.00;9.00
2,986.00;2,986.00;37.00;19.00;9.00;9.00
2,987.00;2,987.00;19.00;1.00;5.00;4.00
2,988.00;2,988.00;34.00;34.00;.00;.00
2,989.00;2,989.00;3.00;3.00;3.00;3.00
2,990.00;2,990.00;38.00;19.00;9.00;7.00
2,991.00;2,991.00;19.00;19.00;9.00;9.00
2,992.00;2,992.00;37.00;37.00;3.00;3.00
2,993.00;2,993.00;3.00;3.00;3.00;2.00
2,994.00;2,994.00;37.00;37.00;5.00;6.00
2,995.00;2,995.00;1.00;38.00;9.00;8.00
2,996.00;2,996.00;1.00;1.00;5.00;5.00
2,997.00;2,997.00;19.00;1.00;.00;5.00
2,998.00;2,998.00;3.00;3.00;2.00;2.00
2,999.00;2,999.00;3.00;19.00;4.00;8.00
3,000.00;3,000.00;19.00;19.00;90.00;90.00
3,001.00;3,001.00;3.00;19.00;2.00;5.00
3,002.00;3,002.00;4.00;1.00;2.00;10.00
3,003.00;3,003.00;3.00;1.00;5.00;3.00
3,004.00;3,004.00;19.00;19.00;9.00;4.00
3,005.00;3,005.00;37.00;38.00;9.00;9.00
3,006.00;3,006.00;19.00;38.00;7.00;7.00
3,007.00;3,007.00;1.00;19.00;4.00;5.00
3,008.00;3,008.00;1.00;38.00;4.00;5.00
3,009.00;3,009.00;40.00;19.00;2.00;9.00
3,010.00;3,010.00;1.00;12.00;3.00;6.00
3,011.00;3,011.00;3.00;2.00;2.00;3.00
3,012.00;3,012.00;2.00;2.00;6.00;6.00
3,013.00;3,013.00;37.00;37.00;9.00;9.00
3,014.00;3,014.00;1.00;1.00;3.00;3.00
3,015.00;3,015.00;1.00;37.00;7.00;7.00
3,016.00;3,016.00;38.00;1.00;5.00;6.00
3,017.00;3,017.00;1.00;19.00;4.00;8.00
3,018.00;3,018.00;3.00;3.00;1.00;5.00
3,019.00;3,019.00;37.00;37.00;9.00;9.00
3,020.00;3,020.00;3.00;3.00;1.00;2.00
3,021.00;3,021.00;19.00;9.00;5.00;3.00
3,022.00;3,022.00;3.00;1.00;2.00;3.00
3,023.00;3,023.00;38.00;19.00;4.00;10.00
3,024.00;3,024.00;38.00;19.00;9.00;9.00
3,025.00;3,025.00;19.00;37.00;9.00;7.00
3,026.00;3,026.00;1.00;1.00;4.00;9.00
3,027.00;3,027.00;3.00;19.00;2.00;3.00
3,028.00;3,028.00;41.00;1.00;4.00;3.00
3,029.00;3,029.00;37.00;37.00;9.00;6.00
3,030.00;3,030.00;37.00;37.00;9.00;9.00
3,031.00;3,031.00;37.00;37.00;9.00;9.00
3,032.00;3,032.00;38.00;3.00;5.00;2.00
3,033.00;3,033.00;19.00;1.00;5.00;5.00
3,034.00;3,034.00;40.00;38.00;2.00;9.00
3,035.00;3,035.00;3.00;4.00;2.00;2.00
3,036.00;3,036.00;12.00;1.00;4.00;4.00
3,037.00;3,037.00;3.00;3.00;2.00;2.00
3,038.00;3,038.00;1.00;1.00;9.00;10.00
3,039.00;3,039.00;38.00;19.00;9.00;9.00
3,040.00;3,040.00;38.00;38.00;9.00;9.00
3,041.00;3,041.00;1.00;19.00;9.00;9.00
3,042.00;3,042.00;19.00;1.00;9.00;4.00
3,043.00;3,043.00;1.00;37.00;7.00;7.00
3,044.00;3,044.00;3.00;3.00;3.00;3.00
3,045.00;3,045.00;1.00;37.00;9.00;7.00
3,046.00;3,046.00;1.00;1.00;3.00;9.00
3,047.00;3,047.00;1.00;1.00;9.00;7.00
3,048.00;3,048.00;37.00;37.00;.00;90.00
3,049.00;3,049.00;1.00;19.00;3.00;3.00
3,050.00;3,050.00;38.00;37.00;5.00;7.00
3,051.00;3,051.00;37.00;37.00;9.00;6.00
3,052.00;3,052.00;3.00;38.00;2.00;5.00
3,053.00;3,053.00;37.00;37.00;9.00;9.00
3,054.00;3,054.00;38.00;19.00;.00;90.00
3,055.00;3,055.00;38.00;38.00;9.00;6.00
3,056.00;3,056.00;19.00;38.00;9.00;6.00
3,057.00;3,057.00;19.00;19.00;9.00;6.00
3,058.00;3,058.00;34.00;34.00;.00;.00
3,059.00;3,059.00;38.00;19.00;8.00;7.00
3,060.00;3,060.00;19.00;37.00;9.00;9.00
3,061.00;3,061.00;19.00;19.00;5.00;6.00
3,062.00;3,062.00;12.00;37.00;9.00;9.00
3,063.00;3,063.00;19.00;1.00;4.00;4.00
3,064.00;3,064.00;19.00;19.00;171.00;163.00
3,065.00;3,065.00;38.00;1.00;7.00;7.00
3,066.00;3,066.00;19.00;19.00;9.00;7.00
3,067.00;3,067.00;1.00;1.00;4.00;10.00
3,068.00;3,068.00;2.00;3.00;5.00;2.00
3,069.00;3,069.00;37.00;37.00;9.00;8.00
3,070.00;3,070.00;37.00;37.00;10.00;9.00
3,071.00;3,071.00;1.00;19.00;5.00;5.00
3,072.00;3,072.00;1.00;1.00;4.00;4.00
3,073.00;3,073.00;1.00;19.00;4.00;5.00
3,074.00;3,074.00;19.00;37.00;9.00;4.00
3,075.00;3,075.00;37.00;37.00;9.00;9.00
3,076.00;3,076.00;4.00;2.00;123.00;112.00
3,077.00;3,077.00;1.00;1.00;4.00;4.00
3,078.00;3,078.00;1.00;1.00;9.00;2.00
3,079.00;3,079.00;1.00;37.00;4.00;9.00
3,080.00;3,080.00;12.00;38.00;4.00;8.00
3,081.00;3,081.00;19.00;38.00;5.00;5.00
3,082.00;3,082.00;19.00;37.00;3.00;5.00
3,083.00;3,083.00;38.00;38.00;7.00;5.00
3,084.00;3,084.00;3.00;19.00;2.00;9.00
3,085.00;3,085.00;37.00;19.00;9.00;3.00
3,086.00;3,086.00;19.00;1.00;9.00;9.00
3,087.00;3,087.00;37.00;37.00;9.00;9.00
3,088.00;3,088.00;19.00;12.00;4.00;4.00
3,089.00;3,089.00;37.00;38.00;9.00;9.00
3,090.00;3,090.00;37.00;37.00;9.00;7.00
3,091.00;3,091.00;37.00;37.00;9.00;9.00
3,092.00;3,092.00;38.00;38.00;9.00;7.00
3,093.00;3,093.00;38.00;19.00;6.00;10.00
3,094.00;3,094.00;29.00;38.00;90.00;3.00
3,095.00;3,095.00;19.00;19.00;7.00;7.00
3,096.00;3,096.00;19.00;38.00;9.00;9.00
3,097.00;3,097.00;38.00;38.00;9.00;9.00
3,098.00;3,098.00;38.00;19.00;9.00;9.00
3,099.00;3,099.00;37.00;37.00;9.00;9.00
3,100.00;3,100.00;19.00;37.00;4.00;7.00
3,101.00;3,101.00;38.00;19.00;3.00;10.00
3,102.00;3,102.00;1.00;1.00;4.00;5.00
3,103.00;3,103.00;37.00;37.00;9.00;9.00
3,104.00;3,104.00;37.00;37.00;9.00;9.00
3,105.00;3,105.00;19.00;19.00;4.00;7.00
3,106.00;3,106.00;19.00;19.00;1.00;4.00
3,107.00;3,107.00;1.00;38.00;4.00;5.00
3,108.00;3,108.00;1.00;19.00;9.00;10.00
3,109.00;3,109.00;38.00;1.00;4.00;5.00
3,110.00;3,110.00;1.00;38.00;3.00;9.00
3,111.00;3,111.00;1.00;1.00;1.00;4.00
3,112.00;3,112.00;4.00;4.00;4.00;4.00
3,113.00;3,113.00;1.00;1.00;4.00;4.00
3,114.00;3,114.00;3.00;38.00;2.00;9.00
3,115.00;3,115.00;1.00;19.00;9.00;7.00
3,116.00;3,116.00;19.00;38.00;5.00;8.00
3,117.00;3,117.00;37.00;37.00;7.00;9.00
3,118.00;3,118.00;19.00;19.00;9.00;7.00
3,119.00;3,119.00;19.00;19.00;3.00;10.00
3,120.00;3,120.00;38.00;37.00;1.00;1.00
3,121.00;3,121.00;37.00;37.00;6.00;3.00
3,122.00;3,122.00;37.00;38.00;7.00;9.00
3,123.00;3,123.00;19.00;30.00;7.00;7.00
3,124.00;3,124.00;38.00;38.00;9.00;9.00
3,125.00;3,125.00;19.00;37.00;7.00;7.00
3,126.00;3,126.00;34.00;34.00;.00;.00
3,127.00;3,127.00;37.00;19.00;9.00;8.00
3,128.00;3,128.00;19.00;19.00;9.00;5.00
3,129.00;3,129.00;1.00;37.00;4.00;9.00
3,130.00;3,130.00;1.00;38.00;4.00;9.00
3,131.00;3,131.00;3.00;1.00;3.00;4.00
3,132.00;3,132.00;38.00;38.00;9.00;8.00
3,133.00;3,133.00;3.00;1.00;2.00;4.00
3,134.00;3,134.00;1.00;1.00;4.00;4.00
3,135.00;3,135.00;2.00;38.00;2.00;10.00
3,136.00;3,136.00;1.00;40.00;4.00;3.00
