TargetID;StudentID;Target
4,301.00;4,301.00;Graduate
4,302.00;4,302.00;Dropout
4,303.00;4,303.00;Dropout
4,304.00;4,304.00;Dropout
4,305.00;4,305.00;Dropout
4,306.00;4,306.00;Dropout
4,307.00;4,307.00;Dropout
4,308.00;4,308.00;Dropout
4,309.00;4,309.00;Dropout
4,310.00;4,310.00;Graduate
4,311.00;4,311.00;Graduate
4,312.00;4,312.00;Enrolled
4,313.00;4,313.00;Dropout
4,314.00;4,314.00;Graduate
4,315.00;4,315.00;Dropout
4,316.00;4,316.00;Dropout
4,317.00;4,317.00;Graduate
4,318.00;4,318.00;Graduate
4,319.00;4,319.00;Graduate
4,320.00;4,320.00;Graduate
4,321.00;4,321.00;Enrolled
4,322.00;4,322.00;Enrolled
4,323.00;4,323.00;Dropout
4,324.00;4,324.00;Dropout
4,325.00;4,325.00;Graduate
4,326.00;4,326.00;Graduate
4,327.00;4,327.00;Dropout
4,328.00;4,328.00;Dropout
4,329.00;4,329.00;Dropout
4,330.00;4,330.00;Graduate
4,331.00;4,331.00;Dropout
4,332.00;4,332.00;Dropout
4,333.00;4,333.00;Graduate
4,334.00;4,334.00;Dropout
4,335.00;4,335.00;Graduate
4,336.00;4,336.00;Enrolled
4,337.00;4,337.00;Enrolled
4,338.00;4,338.00;Graduate
4,339.00;4,339.00;Enrolled
4,340.00;4,340.00;Graduate
4,341.00;4,341.00;Graduate
4,342.00;4,342.00;Graduate
4,343.00;4,343.00;Dropout
4,344.00;4,344.00;Enrolled
4,345.00;4,345.00;Dropout
4,346.00;4,346.00;Graduate
4,347.00;4,347.00;Dropout
4,348.00;4,348.00;Dropout
4,349.00;4,349.00;Graduate
4,350.00;4,350.00;Graduate
4,351.00;4,351.00;Graduate
4,352.00;4,352.00;Graduate
4,353.00;4,353.00;Dropout
4,354.00;4,354.00;Graduate
4,355.00;4,355.00;Enrolled
4,356.00;4,356.00;Graduate
4,357.00;4,357.00;Dropout
4,358.00;4,358.00;Dropout
4,359.00;4,359.00;Dropout
4,360.00;4,360.00;Graduate
4,361.00;4,361.00;Graduate
4,362.00;4,362.00;Graduate
4,363.00;4,363.00;Graduate
4,364.00;4,364.00;Dropout
4,365.00;4,365.00;Enrolled
4,366.00;4,366.00;Graduate
4,367.00;4,367.00;Graduate
4,368.00;4,368.00;Graduate
4,369.00;4,369.00;Dropout
4,370.00;4,370.00;Enrolled
4,371.00;4,371.00;Graduate
4,372.00;4,372.00;Graduate
4,373.00;4,373.00;Dropout
4,374.00;4,374.00;Enrolled
4,375.00;4,375.00;Graduate
4,376.00;4,376.00;Dropout
4,377.00;4,377.00;Graduate
4,378.00;4,378.00;Dropout
4,379.00;4,379.00;Graduate
4,380.00;4,380.00;Dropout
4,381.00;4,381.00;Dropout
4,382.00;4,382.00;Enrolled
4,383.00;4,383.00;Graduate
4,384.00;4,384.00;Graduate
4,385.00;4,385.00;Dropout
4,386.00;4,386.00;Dropout
4,387.00;4,387.00;Dropout
4,388.00;4,388.00;Dropout
4,389.00;4,389.00;Dropout
4,390.00;4,390.00;Graduate
4,391.00;4,391.00;Graduate
4,392.00;4,392.00;Enrolled
4,393.00;4,393.00;Enrolled
4,394.00;4,394.00;Graduate
4,395.00;4,395.00;Graduate
4,396.00;4,396.00;Dropout
4,397.00;4,397.00;Graduate
4,398.00;4,398.00;Enrolled
4,399.00;4,399.00;Graduate
4,400.00;4,400.00;Graduate
4,401.00;4,401.00;Dropout
4,402.00;4,402.00;Dropout
4,403.00;4,403.00;Enrolled
4,404.00;4,404.00;Graduate
4,405.00;4,405.00;Dropout
4,406.00;4,406.00;Graduate
4,407.00;4,407.00;Enrolled
4,408.00;4,408.00;Graduate
4,409.00;4,409.00;Dropout
4,410.00;4,410.00;Graduate
4,411.00;4,411.00;Graduate
4,412.00;4,412.00;Dropout
4,413.00;4,413.00;Enrolled
4,414.00;4,414.00;Enrolled
4,415.00;4,415.00;Graduate
4,416.00;4,416.00;Dropout
4,417.00;4,417.00;Graduate
4,418.00;4,418.00;Graduate
4,419.00;4,419.00;Graduate
4,420.00;4,420.00;Graduate
4,421.00;4,421.00;Dropout
4,422.00;4,422.00;Dropout
4,423.00;4,423.00;Graduate
4,424.00;4,424.00;Graduate
